number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,state
82,0.4483169538631208,2024-03-20 05:08:16.086322,2024-03-20 05:14:29.460353,0 days 00:06:13.374031,0.013739654908682649,dart,0.8109393809546936,0.14210242003945037,0.14138441386582634,lossguide,1.5579960799542347e-07,5,8,260,tree,2.8041195081312654e-05,uniform,0.022533964010639198,0.8750169070349535,COMPLETE
83,0.4699102885493772,2024-03-20 05:14:29.462362,2024-03-20 05:22:18.150979,0 days 00:07:48.688617,0.1918022385708229,dart,0.8430641510877306,0.26218096758311343,0.4302506564845435,lossguide,8.461958107060831e-08,9,9,280,tree,0.00010039290502021301,uniform,0.059057066732097284,0.9105194368210255,COMPLETE
84,0.4820070551231706,2024-03-20 05:22:18.151977,2024-03-20 05:30:26.239466,0 days 00:08:08.087489,0.09138179527168769,dart,0.9444739994863616,0.08788322133155728,0.01892494853435782,lossguide,5.607033404099456e-07,9,10,280,tree,1.5018666693205687e-05,uniform,0.3502855690365797,0.7599201653519136,COMPLETE
85,-0.07051101235037323,2024-03-20 05:30:26.239466,2024-03-20 05:39:23.854630,0 days 00:08:57.615164,0.06678093815348622,dart,0.9793478584607853,0.00013057469052332304,0.010743366085252691,lossguide,7.456680200910127e-07,9,9,300,tree,1.3099062601422196e-05,uniform,0.014928988800954418,0.8157244484705969,COMPLETE
86,0.3984929535766076,2024-03-20 05:39:23.854630,2024-03-20 05:47:04.401375,0 days 00:07:40.546745,0.9782166158993019,dart,0.9389504057414358,0.023221230988348752,0.1110819480514582,lossguide,1.1713143947303046e-06,7,10,280,tree,3.050458081435698e-06,uniform,0.004490380051617019,0.7568063912568712,COMPLETE
87,0.25419555079986217,2024-03-20 05:47:04.402377,2024-03-20 05:55:53.118929,0 days 00:08:48.716552,0.019594565346183604,dart,0.9709417676359476,0.003468957732496232,0.2856900670367913,lossguide,3.914509092834078e-07,9,9,300,tree,6.9985981829787624e-06,uniform,0.16374262592124805,0.8355682541794893,COMPLETE
88,0.4454414814979323,2024-03-20 05:55:53.120637,2024-03-20 06:03:55.601148,0 days 00:08:02.480511,0.4811011482070584,dart,0.9017296553733166,0.37220916654107233,0.02014596080869914,lossguide,2.6617553932487656e-07,9,8,280,tree,1.8661414707304894e-05,uniform,0.07961353506580428,0.7988246066049163,COMPLETE
89,0.48067129491811544,2024-03-20 06:03:55.602150,2024-03-20 06:10:42.237842,0 days 00:06:46.635692,0.0028397072205263965,dart,0.9555035260134354,0.18884269599222778,0.5642011994628502,lossguide,4.462661146637592e-08,9,9,260,tree,2.0514779826309342e-06,uniform,0.4710629843254233,0.8947225669929756,COMPLETE
90,0.481439411047492,2024-03-20 06:10:42.239848,2024-03-20 06:17:40.719034,0 days 00:06:58.479186,0.0007282247025447599,dart,0.8669139175176876,0.0896203226074809,0.558955613056686,depthwise,1.741826679425436e-08,9,10,260,tree,1.7144130180496222e-06,uniform,0.44769516741288456,0.8835143837253291,COMPLETE
91,0.48044504022031864,2024-03-20 06:17:40.720036,2024-03-20 06:24:24.974148,0 days 00:06:44.254112,0.0006366027057324371,dart,0.8614629502403965,0.08508918280710676,0.537622782148508,depthwise,4.549692045359961e-08,9,10,260,tree,1.8330908742927892e-06,uniform,0.3508555043888515,0.8893287698783157,COMPLETE
92,0.4471452927252262,2024-03-20 06:24:24.976166,2024-03-20 06:31:19.988348,0 days 00:06:55.012182,0.0010776731929828488,dart,0.8243791475198037,0.034501325260825465,0.7725444671839761,depthwise,4.110773469649128e-08,9,10,260,tree,1.91456224401252e-06,uniform,0.31923031460156415,0.8811977681056095,COMPLETE
93,0.4757222307366108,2024-03-20 06:31:19.989348,2024-03-20 06:37:29.911508,0 days 00:06:09.922160,0.004148741501592107,dart,0.9971946806045203,0.09465299429409364,0.6098687315644172,depthwise,6.392705724713423e-08,9,10,240,tree,1.0755725222763961e-06,uniform,0.4716318162483853,0.9031520053947708,COMPLETE
94,0.38969047964048126,2024-03-20 06:37:29.913190,2024-03-20 06:44:27.461841,0 days 00:06:57.548651,0.0003952690508920868,dart,0.8569312582944363,0.520227880224574,0.4600602585519817,depthwise,1.748445699827299e-08,9,9,260,tree,2.2706578507819816e-06,uniform,0.9650735777263657,0.8612580861735666,COMPLETE
95,0.4871428946683844,2024-03-20 06:44:27.463848,2024-03-20 06:50:27.644319,0 days 00:06:00.180471,0.0009838510594965511,dart,0.7914617385369844,0.19320111510871127,0.21357907708961807,depthwise,3.1821388074528797e-08,9,10,240,tree,3.941332482230043e-06,uniform,0.44220728833106354,0.9883008423050229,COMPLETE
96,0.47813592624994933,2024-03-20 06:50:27.645320,2024-03-20 06:56:08.743584,0 days 00:05:41.098264,0.0022067917937939503,dart,0.7956550911993103,0.19621999221178954,0.22489451164297725,depthwise,2.9061063824307114e-08,9,10,240,tree,9.959307617511644e-06,uniform,0.20156296316910483,0.9950362429551559,COMPLETE
97,0.28392808417292004,2024-03-20 06:56:08.744587,2024-03-20 07:02:54.901417,0 days 00:06:46.156830,0.0015826551231492032,dart,0.6910504467099271,0.7653728822441548,0.1777477568893793,depthwise,1.298339820480709e-07,9,9,260,tree,3.717627214955479e-06,uniform,0.4718453840883673,0.9343523273058147,COMPLETE
98,0.4653935849348049,2024-03-20 07:02:54.902450,2024-03-20 07:04:02.002851,0 days 00:01:07.100401,7.131332279967168e-08,gbtree,0.7498354553943309,0.30150045095178857,0.03575685763351235,depthwise,1.7169864553382193e-08,9,10,240,,,,,0.9755187324624629,COMPLETE
99,-0.09708753015765396,2024-03-20 07:04:02.004847,2024-03-20 07:10:50.313121,0 days 00:06:48.308274,0.00018116326710704614,dart,0.9238510920892344,7.60705149526806e-07,0.02044436680267737,depthwise,1.8687576692269283e-07,9,7,260,tree,7.253567550812008e-07,uniform,1.0692017190323944e-08,0.749069726783456,COMPLETE
